INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,VALUE,OPR_INTERVAL,GROUP
2025-04-21T15:50:00-00:00,2025-04-21T15:55:00-00:00,2025-04-21,09,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-12.92033,11,1
2025-04-21T15:55:00-00:00,2025-04-21T16:00:00-00:00,2025-04-21,09,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-11.3439,12,1
2025-04-21T16:00:00-00:00,2025-04-21T16:05:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-10.359,1,1
2025-04-21T16:05:00-00:00,2025-04-21T16:10:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-12.19333,2,1
2025-04-21T16:10:00-00:00,2025-04-21T16:15:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-12.08016,3,1
2025-04-21T16:15:00-00:00,2025-04-21T16:20:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-12.04297,4,1
2025-04-21T16:20:00-00:00,2025-04-21T16:25:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-11.02875,5,1
2025-04-21T16:25:00-00:00,2025-04-21T16:30:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-10.18865,6,1
2025-04-21T16:30:00-00:00,2025-04-21T16:35:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-8.42122,7,1
2025-04-21T16:35:00-00:00,2025-04-21T16:40:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.4496,8,1
2025-04-21T16:40:00-00:00,2025-04-21T16:45:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.15323,9,1
2025-04-21T16:45:00-00:00,2025-04-21T16:50:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.15249,10,1
2025-04-21T16:50:00-00:00,2025-04-21T16:55:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.15187,11,1
2025-04-21T16:55:00-00:00,2025-04-21T17:00:00-00:00,2025-04-21,10,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.1525,12,1
2025-04-21T17:00:00-00:00,2025-04-21T17:05:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.18959,1,1
2025-04-21T17:05:00-00:00,2025-04-21T17:10:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.18975,2,1
2025-04-21T17:10:00-00:00,2025-04-21T17:15:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.21264,3,1
2025-04-21T17:15:00-00:00,2025-04-21T17:20:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.72766,4,1
2025-04-21T17:20:00-00:00,2025-04-21T17:25:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.59167,5,1
2025-04-21T17:25:00-00:00,2025-04-21T17:30:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.78448,6,1
2025-04-21T17:30:00-00:00,2025-04-21T17:35:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.02101,7,1
2025-04-21T17:35:00-00:00,2025-04-21T17:40:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.01077,8,1
2025-04-21T17:40:00-00:00,2025-04-21T17:45:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.90763,9,1
2025-04-21T17:45:00-00:00,2025-04-21T17:50:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.64948,10,1
2025-04-21T17:50:00-00:00,2025-04-21T17:55:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.45903,11,1
2025-04-21T17:55:00-00:00,2025-04-21T18:00:00-00:00,2025-04-21,11,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.77502,12,1
2025-04-21T18:00:00-00:00,2025-04-21T18:05:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.07846,1,1
2025-04-21T18:05:00-00:00,2025-04-21T18:10:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.7782,2,1
2025-04-21T18:10:00-00:00,2025-04-21T18:15:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.04731,3,1
2025-04-21T18:15:00-00:00,2025-04-21T18:20:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.53614,4,1
2025-04-21T18:20:00-00:00,2025-04-21T18:25:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.56169,5,1
2025-04-21T18:25:00-00:00,2025-04-21T18:30:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.06485,6,1
2025-04-21T18:30:00-00:00,2025-04-21T18:35:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.64159,7,1
2025-04-21T18:35:00-00:00,2025-04-21T18:40:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.81721,8,1
2025-04-21T18:40:00-00:00,2025-04-21T18:45:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.58335,9,1
2025-04-21T18:45:00-00:00,2025-04-21T18:50:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.69669,10,1
2025-04-21T18:50:00-00:00,2025-04-21T18:55:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.63816,11,1
2025-04-21T18:55:00-00:00,2025-04-21T19:00:00-00:00,2025-04-21,12,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.85181,12,1
2025-04-21T19:00:00-00:00,2025-04-21T19:05:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.78033,1,1
2025-04-21T19:05:00-00:00,2025-04-21T19:10:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.8403,2,1
2025-04-21T19:10:00-00:00,2025-04-21T19:15:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.72187,3,1
2025-04-21T19:15:00-00:00,2025-04-21T19:20:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.76328,4,1
2025-04-21T19:20:00-00:00,2025-04-21T19:25:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.87627,5,1
2025-04-21T19:25:00-00:00,2025-04-21T19:30:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.75988,6,1
2025-04-21T19:30:00-00:00,2025-04-21T19:35:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.62359,7,1
2025-04-21T19:35:00-00:00,2025-04-21T19:40:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.51782,8,1
2025-04-21T19:40:00-00:00,2025-04-21T19:45:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.50929,9,1
2025-04-21T19:45:00-00:00,2025-04-21T19:50:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.4276,10,1
2025-04-21T19:50:00-00:00,2025-04-21T19:55:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.71175,11,1
2025-04-21T19:55:00-00:00,2025-04-21T20:00:00-00:00,2025-04-21,13,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.52016,12,1
2025-04-21T20:00:00-00:00,2025-04-21T20:05:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.52016,1,1
2025-04-21T20:05:00-00:00,2025-04-21T20:10:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.28303,2,1
2025-04-21T20:10:00-00:00,2025-04-21T20:15:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.78029,3,1
2025-04-21T20:15:00-00:00,2025-04-21T20:20:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.53141,4,1
2025-04-21T20:20:00-00:00,2025-04-21T20:25:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.79187,5,1
2025-04-21T20:25:00-00:00,2025-04-21T20:30:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.4751,6,1
2025-04-21T20:30:00-00:00,2025-04-21T20:35:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.50684,7,1
2025-04-21T20:35:00-00:00,2025-04-21T20:40:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.57442,8,1
2025-04-21T20:40:00-00:00,2025-04-21T20:45:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.8396,9,1
2025-04-21T20:45:00-00:00,2025-04-21T20:50:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.56013,10,1
2025-04-21T20:50:00-00:00,2025-04-21T20:55:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.27178,11,1
2025-04-21T20:55:00-00:00,2025-04-21T21:00:00-00:00,2025-04-21,14,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.73872,12,1
2025-04-21T21:00:00-00:00,2025-04-21T21:05:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.68867,1,1
2025-04-21T21:05:00-00:00,2025-04-21T21:10:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-6.02744,2,1
2025-04-21T21:10:00-00:00,2025-04-21T21:15:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-6.02838,3,1
2025-04-21T21:15:00-00:00,2025-04-21T21:20:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-6.09804,4,1
2025-04-21T21:20:00-00:00,2025-04-21T21:25:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.53105,5,1
2025-04-21T21:25:00-00:00,2025-04-21T21:30:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.48898,6,1
2025-04-21T21:30:00-00:00,2025-04-21T21:35:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.83729,7,1
2025-04-21T21:35:00-00:00,2025-04-21T21:40:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-8.02239,8,1
2025-04-21T21:40:00-00:00,2025-04-21T21:45:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.55717,9,1
2025-04-21T21:45:00-00:00,2025-04-21T21:50:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.34491,10,1
2025-04-21T21:50:00-00:00,2025-04-21T21:55:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.82164,11,1
2025-04-21T21:55:00-00:00,2025-04-21T22:00:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.47048,12,1
2025-04-21T22:00:00-00:00,2025-04-21T22:05:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.76557,1,1
2025-04-21T22:05:00-00:00,2025-04-21T22:10:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.78436,2,1
2025-04-21T22:10:00-00:00,2025-04-21T22:15:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.97335,3,1
2025-04-21T22:15:00-00:00,2025-04-21T22:20:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.33061,4,1
2025-04-21T22:20:00-00:00,2025-04-21T22:25:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.82326,5,1
2025-04-21T22:25:00-00:00,2025-04-21T22:30:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.93022,6,1
2025-04-21T22:30:00-00:00,2025-04-21T22:35:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.74145,7,1
2025-04-21T22:35:00-00:00,2025-04-21T22:40:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.50564,8,1
2025-04-21T22:40:00-00:00,2025-04-21T22:45:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-10.05947,9,1
2025-04-21T22:45:00-00:00,2025-04-21T22:50:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-9.99958,10,1
2025-04-21T22:50:00-00:00,2025-04-21T22:55:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-10.04971,11,1
2025-04-21T22:55:00-00:00,2025-04-21T23:00:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-11.95309,12,1
2025-04-21T23:00:00-00:00,2025-04-21T23:05:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-13.84769,1,1
2025-04-21T23:05:00-00:00,2025-04-21T23:10:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-13.9509,2,1
2025-04-21T23:10:00-00:00,2025-04-21T23:15:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-13.69133,3,1
2025-04-21T23:15:00-00:00,2025-04-21T23:20:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-12.90889,4,1
2025-04-21T23:20:00-00:00,2025-04-21T23:25:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-12.78177,5,1
2025-04-21T23:25:00-00:00,2025-04-21T23:30:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-15.21558,6,1
2025-04-21T23:30:00-00:00,2025-04-21T23:35:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-13.06421,7,1
2025-04-21T23:35:00-00:00,2025-04-21T23:40:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-13.29746,8,1
2025-04-21T23:40:00-00:00,2025-04-21T23:45:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-12.16731,9,1
2025-04-21T23:45:00-00:00,2025-04-21T23:50:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-13.28277,10,1
2025-04-21T23:50:00-00:00,2025-04-21T23:55:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-12.90842,11,1
2025-04-21T23:55:00-00:00,2025-04-22T00:00:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-14.84838,12,1
2025-04-22T00:00:00-00:00,2025-04-22T00:05:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-11.6531,1,1
2025-04-22T00:05:00-00:00,2025-04-22T00:10:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-12.11855,2,1
2025-04-22T00:10:00-00:00,2025-04-22T00:15:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-11.16892,3,1
2025-04-22T00:15:00-00:00,2025-04-22T00:20:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-10.08327,4,1
2025-04-22T00:20:00-00:00,2025-04-22T00:25:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-8.67253,5,1
2025-04-22T00:25:00-00:00,2025-04-22T00:30:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCC,LMP_CONG_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.63643,6,1
